
0xe6f06f32404d4022e862d183c959c8cc4c688648,0xb29f7e442a805217f9635edf364b16f85b630d67,3,9,9,227,0x07536aceeaeb2b424495cb6c52611cea4bd1365c47701d19150e13e35ad41a72,29820666,0xf174919f2310e40acba6772d6241959581b3a1ef2ab788fd9ee58bd81db595ba,base-sepolia
0xe6f06f32404d4022e862d183c959c8cc4c688648,0xb29f7e442a805217f9635edf364b16f85b630d67,3,4,5,249,0x99c3d609b26000556af9caa45b385d19729c6b1021ea1aadd00006b6e436a9a2,29820798,0x10861126b6628fe38a07b68bf778da8e0d4fa1de8d479ee6cfc32e64b8ec9d4e,base-sepolia
0xe6f06f32404d4022e862d183c959c8cc4c688648,0xb29f7e442a805217f9635edf364b16f85b630d67,3,7,3,246,0x4a073f598e8ae09e45ed12ec1816fd6191de7326f31465ec26e559b2cff047fd,29820807,0x8d59141bd5c1d5a547b7baa804a477309bee55974b1ec3b9441be786c68c3192,base-sepolia
0xe6f06f32404d4022e862d183c959c8cc4c688648,0xb29f7e442a805217f9635edf364b16f85b630d67,3,0,9,247,0x6e4ec4859b1799362103eb6ec1913e9c7f3a6b8129e794877cca9f84501d3165,29820814,0x64beb9c7bb82179070e4cbf5b33611e39caf1cd1630a6a7f744c1ac87f00e168,base-sepolia
